from,to,weight
7213,7413,1
7213,7421,1
7213,7422,1
7213,7612,1
7213,8212,1
7214,7324,1
7214,7612,1
7214,9312,1
7214,9313,1
7215,7413,1
7215,7421,1
7215,7422,1
7221,7222,3
7221,7223,1
7221,7224,1
7221,7231,1
7221,7232,1
7221,7233,1
7221,7234,1
7221,7239,1
7221,7311,1
7221,7312,1
7221,7613,1
7221,7624,1
7221,8112,1
7221,8113,1
7221,8114,1
7221,8121,1
7221,8122,1
7221,8131,1
7221,8132,1
7221,8141,1
7221,8142,1
7221,8143,1
7221,8151,1
7221,8152,1
7221,8153,1
7221,8154,1
7221,8155,1
7221,8156,1
7221,8157,1
7221,8159,1
7221,8161,1
7221,8171,1
7221,8172,1
7221,8173,1
7221,8181,1
7221,8182,1
7221,8183,1
7221,8189,1
7221,8221,1
7222,7223,1
7222,7224,1
7222,7231,1
7222,7232,1
7222,7233,1
7222,7234,1
7222,7239,1
7222,7311,1
7222,7312,1
7222,7613,1
7222,7624,1
7222,8112,1
7222,8113,1
7222,8114,1
7222,8121,1
7222,8122,1
7222,8131,1
7222,8132,1
7222,8141,1
7222,8142,1
7222,8143,1
7222,8151,1
7222,8152,1
7222,8153,1
7222,8154,1
7222,8155,1
7222,8156,1
7222,8157,1
7222,8159,1
7222,8161,1
7222,8171,1
7222,8172,1
7222,8173,1
7222,8181,1
7222,8182,1
7222,8183,1
7222,8189,1
7222,8221,1
7223,7224,2
7223,7311,1
7223,7312,1
7223,7313,1
7223,7613,1
7223,8112,1
7223,8113,1
7223,8114,1
7223,8121,1
7223,8122,1
7223,8131,1
7223,8132,1
7223,8141,1
7223,8142,1
7223,8143,1
7223,8151,1
7223,8152,1
7223,8153,1
7223,8154,1
7223,8155,1
7223,8156,1
7223,8157,1
7223,8159,1
7223,8161,1
7223,8171,1
7223,8172,1
7223,8173,1
7223,8181,1
7223,8182,1
7223,8183,1
7223,8189,1
7223,8221,1
7224,7311,1
7224,7312,1
7224,7313,1
7224,7613,1
7224,8112,1
7224,8113,1
7224,8114,1
7224,8121,1
7224,8122,1
7224,8131,1
7224,8132,1
7224,8141,1
7224,8142,1
7224,8143,1
7224,8151,1
7224,8152,1
7224,8153,1
7224,8154,1
7224,8155,1
7224,8156,1
7224,8157,1
7224,8159,1
7224,8161,1
7224,8171,1
7224,8172,1
7224,8173,1
7224,8181,1
7224,8182,1
7224,8183,1
7224,8189,1
7224,8221,1
7231,7232,3
7231,7233,3
7231,7234,2
7231,7239,3
7231,7311,1
7231,7312,1
7231,7624,1
7231,8351,1
7232,7233,3
7232,7234,2
7232,7239,3
7232,7311,1
7232,7312,1
7232,7624,1
7232,8351,1
7233,7234,3
7233,7239,4
7233,7311,1
7233,7312,1
7233,7411,1
7233,7412,1
7233,7413,1
7233,7421,1
7233,7422,1
7233,7624,1
7233,8212,1
7233,8351,1
7234,7239,3
7234,7311,1
7234,7312,1
7234,7411,1
7234,7412,1
7234,7413,1
7234,7421,1
7234,7422,1
7234,7624,1
7234,8212,1
7234,8351,1
7239,7311,1
7239,7312,1
7239,7411,1
7239,7412,1
7239,7413,1
7239,7421,1
7239,7422,1
7239,7624,1
7239,8212,1
7239,8351,1
7311,7312,3
7311,7313,2
7311,7624,2
7311,8189,1
7311,8211,1
7311,8213,1
7311,8219,1
7312,7313,2
7312,7624,2
7312,8189,1
7312,8211,1
7312,8213,1
7312,8219,1
7313,7624,1
7313,8189,1
7313,8211,1
7313,8213,1
7313,8219,1
7318,7319,1
7318,7621,1
7318,7622,1
7318,7623,1
7318,7624,1
7318,8151,1
7318,8152,1
7318,8153,1
7319,7621,1
7319,7622,1
7319,7623,1
7319,7624,1
7319,8151,1
7319,8152,1
7319,8153,1
7321,7322,2
7321,8132,1
7324,7639,1
7411,7412,3
7411,7413,3
7411,7421,3
7411,7422,3
7411,8212,1
7412,7413,3
7412,7421,3
7412,7422,3
7412,8212,1
7413,7421,4
7413,7422,4
7413,8212,1
7421,7422,4
7421,8212,1
7422,8212,1
7511,7512,1
7511,7513,1
7511,7514,1
7511,7515,1
7511,9411,1
7512,7513,2
7512,7514,2
7512,9411,1
7513,7514,2
7513,9411,1
7514,9411,1
7515,7516,1
7515,7611,2
7515,7633,2
7516,7611,1
7516,7633,1
7611,7633,2
7613,8112,1
7613,8113,1
7613,8114,1
7613,8121,1
7613,8122,1
7613,8131,1
7613,8132,1
7613,8141,1
7613,8142,1
7613,8143,1
7613,8151,1
7613,8152,1
7613,8153,1
7613,8154,1
7613,8155,1
7613,8156,1
7613,8157,1
7613,8159,1
7613,8161,1
7613,8171,1
7613,8172,1
7613,8173,1
7613,8181,1
7613,8182,1
7613,8183,1
7613,8189,1
7613,8221,1
7621,7622,1
7621,7623,1
7621,7624,1
7621,8151,1
7621,8152,1
7621,8153,1
7622,7623,1
7622,7624,1
7622,8151,1
7622,8152,1
7622,8153,1
7623,7624,1
7623,8151,1
7623,8152,1
7623,8153,1
7624,8151,1
7624,8152,1
7624,8153,1
7624,8189,1
7624,8211,1
7624,8213,1
7624,8219,1
7634,8111,1
7634,8112,1
7634,8113,1
7634,8114,1
7634,8121,1
7634,8122,1
7634,8131,1
7634,8132,1
7634,8141,1
7634,8142,1
7634,8143,1
7634,8151,1
7634,8152,1
7634,8153,1
7634,8154,1
7634,8155,1
7634,8156,1
7634,8157,1
7634,8159,1
7634,8161,1
7634,8171,1
7634,8172,1
7634,8173,1
7634,8181,1
7634,8182,1
7634,8183,1
7634,8189,1
7634,8211,1
8111,8112,2
8111,8113,2
8111,8114,1
8111,8121,1
8111,8122,1
8111,8131,1
8111,8132,1
8111,8141,1
8111,8142,1
8111,8143,1
8111,8151,1
8111,8152,1
8111,8153,1
8111,8154,1
8111,8155,1
8111,8156,1
8111,8157,1
8111,8159,1
8111,8161,1
8111,8171,1
8111,8172,1
8111,8173,1
8111,8181,2
8111,8182,2
8111,8183,2
8111,8189,1
8111,8211,1
8111,8212,1
8111,8213,1
8111,8219,1
8111,8221,1
8111,8344,1
8112,8113,4
8112,8114,3
8112,8121,3
8112,8122,3
8112,8131,3
8112,8132,2
8112,8141,3
8112,8142,3
8112,8143,3
8112,8151,2
8112,8152,2
8112,8153,2
8112,8154,2
8112,8155,2
8112,8156,2
8112,8157,2
8112,8159,2
8112,8161,2
8112,8171,2
8112,8172,2
8112,8173,2
8112,8181,3
8112,8182,3
8112,8183,3
8112,8189,2
8112,8211,1
8112,8212,1
8112,8213,1
8112,8219,1
8112,8221,2
8112,8344,1
8112,8351,1
8113,8114,3
8113,8121,3
8113,8122,3
8113,8131,3
8113,8132,2
8113,8141,3
8113,8142,3
8113,8143,3
8113,8151,2
8113,8152,2
8113,8153,2
8113,8154,2
8113,8155,2
8113,8156,2
8113,8157,2
8113,8159,2
8113,8161,2
8113,8171,2
8113,8172,2
8113,8173,2
8113,8181,3
8113,8182,3
8113,8183,3
8113,8189,2
8113,8211,1
8113,8212,1
8113,8213,1
8113,8219,1
8113,8221,2
8113,8344,1
8113,8351,1
8114,8121,3
8114,8122,3
8114,8131,3
8114,8132,2
8114,8141,3
8114,8142,3
8114,8143,3
8114,8151,2
8114,8152,2
8114,8153,2
8114,8154,2
8114,8155,2
8114,8156,2
8114,8157,2
8114,8159,2
8114,8161,2
8114,8171,2
8114,8172,2
8114,8173,2
8114,8181,2
8114,8182,2
8114,8183,2
8114,8189,2
8114,8211,1
8114,8221,1
8114,8351,1
8121,8122,3
8121,8131,3
8121,8132,2
8121,8141,3
8121,8142,3
8121,8143,3
8121,8151,2
8121,8152,2
8121,8153,2
8121,8154,2
8121,8155,2
8121,8156,2
8121,8157,2
8121,8159,2
8121,8161,2
8121,8171,2
8121,8172,2
8121,8173,2
8121,8181,2
8121,8182,2
8121,8183,2
8121,8189,2
8121,8211,1
8121,8221,1
8121,8351,1
8122,8131,3
8122,8132,2
8122,8141,3
8122,8142,3
8122,8143,3
8122,8151,2
8122,8152,2
8122,8153,2
8122,8154,2
8122,8155,2
8122,8156,2
8122,8157,2
8122,8159,2
8122,8161,2
8122,8171,2
8122,8172,2
8122,8173,2
8122,8181,2
8122,8182,2
8122,8183,2
8122,8189,2
8122,8211,1
8122,8221,1
8122,8351,1
8131,8132,2
8131,8141,3
8131,8142,3
8131,8143,3
8131,8151,2
8131,8152,2
8131,8153,2
8131,8154,2
8131,8155,2
8131,8156,2
8131,8157,2
8131,8159,2
8131,8161,2
8131,8171,2
8131,8172,2
8131,8173,2
8131,8181,2
8131,8182,2
8131,8183,2
8131,8189,2
8131,8211,1
8131,8221,1
8131,8351,1
8132,8141,2
8132,8142,2
8132,8143,2
8132,8151,2
8132,8152,2
8132,8153,2
8132,8154,2
8132,8155,2
8132,8156,2
8132,8157,2
8132,8159,2
8132,8161,2
8132,8171,2
8132,8172,2
8132,8173,2
8132,8181,2
8132,8182,2
8132,8183,2
8132,8189,2
8132,8211,1
8132,8221,1
8141,8142,3
8141,8143,3
8141,8151,2
8141,8152,2
8141,8153,2
8141,8154,2
8141,8155,2
8141,8156,2
8141,8157,2
8141,8159,2
8141,8161,2
8141,8171,2
8141,8172,2
8141,8173,2
8141,8181,2
8141,8182,2
8141,8183,2
8141,8189,2
8141,8211,1
8141,8221,1
8141,8351,1
8142,8143,3
8142,8151,2
8142,8152,2
8142,8153,2
8142,8154,2
8142,8155,2
8142,8156,2
8142,8157,2
8142,8159,2
8142,8161,2
8142,8171,2
8142,8172,2
8142,8173,2
8142,8181,2
8142,8182,2
8142,8183,2
8142,8189,2
8142,8211,1
8142,8221,1
8142,8351,1
8143,8151,2
8143,8152,2
8143,8153,2
8143,8154,2
8143,8155,2
8143,8156,2
8143,8157,2
8143,8159,2
8143,8161,2
8143,8171,2
8143,8172,2
8143,8173,2
8143,8181,2
8143,8182,2
8143,8183,2
8143,8189,2
8143,8211,1
8143,8221,1
8143,8351,1
8151,8152,3
8151,8153,3
8151,8154,2
8151,8155,2
8151,8156,2
8151,8157,2
8151,8159,2
8151,8161,2
8151,8171,2
8151,8172,2
8151,8173,2
8151,8181,2
8151,8182,2
8151,8183,2
8151,8189,2
8151,8211,1
8151,8221,1
8152,8153,3
8152,8154,2
8152,8155,2
8152,8156,2
8152,8157,2
8152,8159,2
8152,8161,2
8152,8171,2
8152,8172,2
8152,8173,2
8152,8181,2
8152,8182,2
8152,8183,2
8152,8189,2
8152,8211,1
8152,8221,1
8153,8154,3
8153,8155,3
8153,8156,3
8153,8157,3
8153,8159,3
8153,8161,3
8153,8171,3
8153,8172,3
8153,8173,3
8153,8181,3
8153,8182,2
8153,8183,2
8153,8189,2
8153,8211,1
8153,8221,1
8154,8155,3
8154,8156,3
8154,8157,3
8154,8159,3
8154,8161,3
8154,8171,3
8154,8172,3
8154,8173,3
8154,8181,3
8154,8182,2
8154,8183,2
8154,8189,2
8154,8211,1
8154,8221,1
8155,8156,3
8155,8157,3
8155,8159,3
8155,8161,3
8155,8171,3
8155,8172,3
8155,8173,3
8155,8181,3
8155,8182,2
8155,8183,2
8155,8189,2
8155,8211,1
8155,8221,1
8156,8157,3
8156,8159,3
8156,8161,3
8156,8171,3
8156,8172,3
8156,8173,3
8156,8181,3
8156,8182,2
8156,8183,2
8156,8189,2
8156,8211,1
8156,8221,1
8157,8159,3
8157,8161,3
8157,8171,3
8157,8172,3
8157,8173,3
8157,8181,3
8157,8182,2
8157,8183,2
8157,8189,2
8157,8211,1
8157,8221,1
8159,8161,3
8159,8171,3
8159,8172,3
8159,8173,3
8159,8181,3
8159,8182,2
8159,8183,2
8159,8189,2
8159,8211,1
8159,8221,1
8161,8171,3
8161,8172,3
8161,8173,3
8161,8181,3
8161,8182,2
8161,8183,2
8161,8189,2
8161,8211,1
8161,8221,1
8171,8172,3
8171,8173,3
8171,8181,3
8171,8182,2
8171,8183,2
8171,8189,2
8171,8211,1
8171,8221,1
8172,8173,3
8172,8181,3
8172,8182,2
8172,8183,2
8172,8189,2
8172,8211,1
8172,8221,1
8173,8181,3
8173,8182,2
8173,8183,2
8173,8189,2
8173,8211,1
8173,8221,1
8181,8182,3
8181,8183,3
8181,8189,2
8181,8211,1
8181,8212,1
8181,8213,1
8181,8219,1
8181,8221,2
8181,8344,1
8182,8183,3
8182,8189,2
8182,8211,1
8182,8212,1
8182,8213,1
8182,8219,1
8182,8221,2
8182,8344,1
8183,8189,2
8183,8211,1
8183,8212,1
8183,8213,1
8183,8219,1
8183,8221,2
8183,8344,1
8189,8211,2
8189,8213,1
8189,8219,1
8189,8221,1
8211,8213,1
8211,8219,1
8212,8213,1
8212,8219,1
8212,8221,1
8212,8344,1
8213,8219,2
8213,8221,1
8213,8344,1
8219,8221,1
8219,8344,1
8221,8344,1
8311,8312,1
8311,8321,1
8311,8322,1
8311,8331,1
8311,8332,1
8311,8341,1
8311,8342,1
8311,8343,1
8312,8321,1
8312,8322,1
8312,8331,1
8312,8332,1
8312,8341,1
8312,8342,1
8312,8343,1
8321,8322,1
8321,8331,1
8321,8332,1
8321,8341,1
8321,8342,1
8321,8343,1
8322,8331,1
8322,8332,1
8322,8341,1
8322,8342,1
8322,8343,1
8331,8332,2
8331,8341,2
8331,8342,2
8331,8343,2
8331,8344,1
8332,8341,2
8332,8342,2
8332,8343,2
8332,8344,1
8341,8342,2
8341,8343,2
8341,8344,1
8342,8343,2
8342,8344,1
8343,8344,1
9312,9313,1
9333,9334,1
